id_cliente;cod_articulo_magic
0000|1792552;517146
0000|1792548;522355
0000|1792533;523463
0000|1792167;522661
0000|1823504;522632
0000|1792547;522576
0000|1792168;800054
0000|1823773;522353
0000|1791962;522634
0000|1823501;522352
0000|1792405;522442
0000|1792404;516209
0000|1792113;599590
0000|1792155;800058
0000|1792550;800058
0000|1792554;77400
0000|1792534;800058
0000|1792159;522352
0000|1792336;800058
0000|1824146;800069
0000|1792171;800069
0000|1825946;598901
0000|1792169;523125
0000|1792388;516209
0000|1823503;599876
0000|1792545;800058
0000|1792338;515614
0000|1792290;800061
0000|1825698;515614
0000|1792536;800069
0000|1792114;522795
0000|1792287;522442
0000|1823505;523595
0000|1792117;800061
0000|1794299;523125
0000|1792537;800061
0000|1792401;599218
0000|1791790;522353
0000|1792115;522352
0000|1792288;523538
0000|1792384;500264
0000|1791959;77400
0000|1792335;500171
0000|1791650;599832
0000|1792538;599832
0000|1823502;500264
0000|1792118;598901
0000|1824380;599218
0000|1792337;522352
0000|1792160;517263
0000|1792170;598801
0000|1792552;522512
0000|1792548;522576
0000|1792533;599218
0000|1792167;522354
0000|1823504;800054
0000|1792547;522442
0000|1792168;523596
0000|1823773;515614
0000|1791962;522442
0000|1823501;500264
0000|1792405;522634
0000|1792404;523125
0000|1792113;523438
0000|1792155;522512
0000|1792550;599212
0000|1792554;599832
0000|1792534;517140
0000|1792159;517140
0000|1792336;522354
0000|1824146;517146
0000|1792171;622631
0000|1825946;522354
0000|1792169;522632
0000|1792388;523463
0000|1823503;522577
0000|1792545;523519
0000|1792338;598801
0000|1792290;522442
0000|1825698;522442
0000|1792536;522576
0000|1792114;522574
0000|1792287;599876
0000|1823505;517263
0000|1792117;599876
0000|1794299;599876
0000|1792537;598901
0000|1792401;522352
0000|1791790;522352
0000|1792115;523438
0000|1792288;522574
0000|1792384;523278
0000|1791959;599832
0000|1792335;598901
0000|1791650;598801
0000|1792538;77400
0000|1823502;522661
0000|1792118;522352
0000|1824380;523538
0000|1792337;523596
0000|1792160;599876
0000|1792170;523595
0000|1792552;800060
0000|1792548;598801
0000|1792533;523439
0000|1792167;515614
0000|1823504;599218
0000|1792547;515614
0000|1792168;599590
0000|1823773;598901
0000|1791962;522353
0000|1823501;522574
0000|1792405;522352
0000|1792404;515614
0000|1792113;522795
0000|1792155;599111
0000|1792550;522795
0000|1792554;522355
0000|1792534;523439
0000|1792159;522512
0000|1792336;599590
0000|1824146;522713
0000|1792171;517263
0000|1825946;800060
0000|1792169;599590
0000|1792388;599565
0000|1823503;522354
0000|1792545;500264
0000|1792338;500171
0000|1792290;800060
0000|1825698;800061
0000|1792536;800061
0000|1792114;599565
0000|1792287;523438
0000|1823505;522795
0000|1792117;599832
0000|1794299;523519
0000|1792537;522576
0000|1792401;516209
0000|1791790;522634
0000|1792115;516209
0000|1792288;800061
0000|1792384;522634
0000|1791959;800061
0000|1792335;500264
0000|1791650;522577
0000|1792538;599876
0000|1823502;523595
0000|1792118;523595
0000|1824380;599876
0000|1792337;500171
0000|1792160;522577
0000|1792170;517297
0000|1792552;500171
0000|1792548;800069
0000|1792533;523278
0000|1792167;800069
0000|1823504;599565
0000|1792547;523438
0000|1792168;599212
0000|1823773;599218
0000|1791962;522574
0000|1823501;522795
0000|1792405;523278
0000|1792404;800058
0000|1792113;599218
0000|1792155;800061
0000|1792550;800054
0000|1792554;522574
0000|1792534;515614
0000|1792159;522353
0000|1792336;599218
0000|1824146;523278
0000|1792171;522512
0000|1825946;522577
0000|1792169;598801
0000|1792388;522661
0000|1823503;599837
0000|1792545;599832
0000|1792338;599565
0000|1792290;523438
0000|1825698;599837
0000|1792536;522574
0000|1792114;523596
0000|1792287;500264
0000|1823505;77400
0000|1792117;77400
0000|1794299;522577
0000|1792537;599212
0000|1792401;598801
0000|1791790;500171
0000|1792115;800060
0000|1792288;598901
0000|1792384;522354
0000|1791959;523596
0000|1792335;522352
0000|1791650;517263
0000|1792538;800054
0000|1823502;599111
0000|1792118;522713
0000|1824380;599228
0000|1792337;599111
0000|1792160;523538
0000|1792170;523463
0000|1792552;522634
0000|1792548;500264
0000|1792533;522354
0000|1792167;599590
0000|1823504;517146
0000|1792547;523439
0000|1792168;523125
0000|1823773;523125
0000|1791962;523125
0000|1823501;523596
0000|1792405;522354
0000|1792404;599837
0000|1792113;500264
0000|1792155;599837
0000|1792550;599218
0000|1792554;599837
0000|1792534;598901
0000|1792159;523438
0000|1792336;522634
0000|1824146;800054
0000|1792171;800058
0000|1825946;77400
0000|1792169;522661
0000|1792388;599876
0000|1823503;599218
0000|1792545;77400
0000|1792338;622631
0000|1792290;599876
0000|1825698;599832
0000|1792536;522577
0000|1792114;599590
0000|1792287;599565
0000|1823505;599832
0000|1792117;523439
0000|1794299;599832
0000|1792537;599832
0000|1792401;523538
0000|1791790;515614
0000|1792115;522713
0000|1792288;522355
0000|1792384;522352
0000|1791959;622631
0000|1792335;599212
0000|1791650;522574
0000|1792538;522661
0000|1823502;517146
0000|1792118;800069
0000|1824380;522577
0000|1792337;800061
0000|1792160;522574
0000|1792170;516209
0000|1792552;522577
0000|1792548;522354
0000|1792533;800061
0000|1792167;599587
0000|1823504;523439
0000|1792547;522795
0000|1792168;523438
0000|1823773;598801
0000|1791962;500264
0000|1823501;599212
0000|1792405;800058
0000|1792404;517146
0000|1792113;77400
0000|1792155;599565
0000|1792550;522576
0000|1792554;800061
0000|1792534;517146
0000|1792159;599212
0000|1792336;800061
0000|1824146;523596
0000|1792171;517140
0000|1825946;599832
0000|1792169;599218
0000|1792388;523538
0000|1823503;522442
0000|1792545;599218
0000|1792338;522576
0000|1792290;599587
0000|1825698;77400
0000|1792536;800054
0000|1792114;599587
0000|1792287;800061
0000|1823505;523538
0000|1792117;599587
0000|1794299;77400
0000|1792537;77400
0000|1792401;523278
0000|1791790;522354
0000|1792115;522442
0000|1792288;599565
0000|1792384;523595
0000|1791959;599228
0000|1792335;522576
0000|1791650;523538
0000|1792538;523438
0000|1823502;599218
0000|1792118;517297
0000|1824380;522574
0000|1792337;598901
0000|1792160;500264
0000|1792170;800058
0000|1792552;523439
0000|1792548;523596
0000|1792533;516209
0000|1792167;523439
0000|1823504;598801
0000|1792547;523278
0000|1792168;523538
0000|1823773;523438
0000|1791962;599587
0000|1823501;800058
0000|1792405;599565
0000|1792404;522661
0000|1792113;599832
0000|1792155;598801
0000|1792550;522354
0000|1792554;523596
0000|1792534;522713
0000|1792159;523538
0000|1792336;599565
0000|1824146;522574
0000|1792171;523463
0000|1825946;523538
0000|1792169;515614
0000|1792388;522632
0000|1823503;523463
0000|1792545;598801
0000|1792338;599832
0000|1792290;522355
0000|1825698;522354
0000|1792536;523439
0000|1792114;598801
0000|1792287;523596
0000|1823505;500264
0000|1792117;598801
0000|1794299;598801
0000|1792537;599111
0000|1792401;517262
0000|1791790;522355
0000|1792115;523596
0000|1792288;800069
0000|1792384;599218
0000|1791959;598901
0000|1792335;522354
0000|1791650;500264
0000|1792538;523596
0000|1823502;517297
0000|1792118;523125
0000|1824380;500264
0000|1792337;522577
0000|1792160;522352
0000|1792170;523596
0000|1792552;522353
0000|1792548;800058
0000|1792533;800058
0000|1792167;522574
0000|1823504;522634
0000|1792547;522577
0000|1792168;522354
0000|1823773;516209
0000|1791962;599590
0000|1823501;523438
0000|1792405;599212
0000|1792404;599565
0000|1792113;523463
0000|1792155;599218
0000|1792550;523438
0000|1792554;522352
0000|1792534;516209
0000|1792159;800054
0000|1792336;800069
0000|1824146;800058
0000|1792171;523125
0000|1825946;522634
0000|1792169;522574
0000|1792388;522634
0000|1823503;800069
0000|1792545;523463
0000|1792338;77400
0000|1792290;523439
0000|1825698;523538
0000|1792536;599837
0000|1792114;516209
0000|1792287;522661
0000|1823505;523596
0000|1792117;522354
0000|1794299;800061
0000|1792537;523438
0000|1792401;622631
0000|1791790;622631
0000|1792115;522661
0000|1792288;800054
0000|1792384;515614
0000|1791959;800054
0000|1792335;800061
0000|1791650;522352
0000|1792538;522634
0000|1823502;522512
0000|1792118;523438
0000|1824380;522352
0000|1792337;800054
0000|1792160;800061
0000|1792170;515614
0000|1792552;522354
0000|1792548;800061
0000|1792533;599876
0000|1792167;599218
0000|1823504;515614
0000|1792547;522633
0000|1792168;599565
0000|1823773;800061
0000|1791962;500171
0000|1823501;523439
0000|1792405;598801
0000|1792404;523595
0000|1792113;522661
0000|1792155;515614
0000|1792550;598901
0000|1792554;523438
0000|1792534;800061
0000|1792159;800058
0000|1792336;516209
0000|1824146;800061
0000|1792171;522577
0000|1825946;517297
0000|1792169;500171
0000|1792388;523278
0000|1823503;523278
0000|1792545;516209
0000|1792338;522661
0000|1792290;599590
0000|1825698;598801
0000|1792536;523438
0000|1792114;800069
0000|1792287;522856
0000|1823505;523463
0000|1792117;523538
0000|1794299;800069
0000|1792537;522577
0000|1792401;522442
0000|1791790;800058
0000|1792115;523439
0000|1792288;523596
0000|1792384;522795
0000|1791959;522574
0000|1792335;599218
0000|1791650;800061
0000|1792538;522352
0000|1823502;517263
0000|1792118;522661
0000|1824380;522355
0000|1792337;522633
0000|1792160;522442
0000|1792170;522713
0000|1792552;599228
0000|1792548;522634
0000|1792533;523125
0000|1792167;622631
0000|1823504;522574
0000|1792547;523519
0000|1792168;517297
0000|1823773;522577
0000|1791962;522354
0000|1823501;800054
0000|1792405;523463
0000|1792404;800061
0000|1792113;522355
0000|1792155;523125
0000|1792550;599565
0000|1792554;515614
0000|1792534;599590
0000|1792159;500171
0000|1792336;522632
0000|1824146;517140
0000|1792171;800054
0000|1825946;522352
0000|1792169;523463
0000|1792388;523439
0000|1823503;800060
0000|1792545;622631
0000|1792338;800061
0000|1792290;522576
0000|1825698;522355
0000|1792536;599876
0000|1792114;523125
0000|1792287;800054
0000|1823505;517297
0000|1792117;800054
0000|1794299;522633
0000|1792537;622631
0000|1792401;523438
0000|1791790;523538
0000|1792115;522574
0000|1792288;522576
0000|1792384;522661
0000|1791959;522795
0000|1792335;523595
0000|1791650;522442
0000|1792538;523463
0000|1823502;800061
0000|1792118;523278
0000|1824380;800061
0000|1792337;500264
0000|1792160;522632
0000|1792170;800061
0000|1792552;77400
0000|1792548;500171
0000|1792533;523519
0000|1792167;598801
0000|1823504;517263
0000|1792547;522355
0000|1792168;522352
0000|1823773;800054
0000|1791962;599876
0000|1823501;523595
0000|1792405;522577
0000|1792404;800069
0000|1792113;517263
0000|1792155;516209
0000|1792550;523519
0000|1792554;598901
0000|1792534;800054
0000|1792159;599111
0000|1792336;523463
0000|1824146;77400
0000|1792171;522574
0000|1825946;515614
0000|1792169;800060
0000|1792388;800058
0000|1823503;523519
0000|1792545;522442
0000|1792338;523595
0000|1792290;599832
0000|1825698;599218
0000|1792536;523538
0000|1792114;500264
0000|1792287;598801
0000|1823505;522634
0000|1792117;599590
0000|1794299;800058
0000|1792537;523278
0000|1792401;523439
0000|1791790;522577
0000|1792115;523125
0000|1792288;523438
0000|1792384;523596
0000|1791959;800058
0000|1792335;599590
0000|1791650;800069
0000|1792538;599590
0000|1823502;77400
0000|1792118;522354
0000|1824380;522442
0000|1792337;522795
0000|1792160;522354
0000|1792170;522661
0000|1792552;599832
0000|1792548;523538
0000|1792533;515614
0000|1792167;523596
0000|1823504;500264
0000|1792547;77400
0000|1792168;598801
0000|1823773;599832
0000|1791962;599228
0000|1823501;523278
0000|1792405;522574
0000|1792404;522574
0000|1792113;522354
0000|1792155;522354
0000|1792550;500171
0000|1792554;523519
0000|1792534;522354
0000|1792159;622631
0000|1792336;599876
0000|1824146;599832
0000|1792171;517297
0000|1825946;523438
0000|1792169;800069
0000|1792388;622631
0000|1823503;523538
0000|1792545;523596
0000|1792338;523463
0000|1792290;77400
0000|1825698;522352
0000|1792536;622631
0000|1792114;522576
0000|1792287;599587
0000|1823505;800054
0000|1792117;800058
0000|1794299;516209
0000|1792537;523439
0000|1792401;77400
0000|1791790;500264
0000|1792115;517297
0000|1792288;500171
0000|1792384;516209
0000|1791959;599212
0000|1792335;522355
0000|1791650;522632
0000|1792538;800058
0000|1823502;599832
0000|1792118;523439
0000|1824380;522354
0000|1792337;599837
0000|1792160;800069
0000|1792170;599837
0000|1792552;523438
0000|1792548;522442
0000|1792533;522632
0000|1792167;77400
0000|1823504;523463
0000|1792547;599832
0000|1792168;522355
0000|1823773;77400
0000|1791962;523463
0000|1823501;599218
0000|1792405;800054
0000|1792404;522634
0000|1792113;523595
0000|1792155;500264
0000|1792550;522352
0000|1792554;522795
0000|1792534;522634
0000|1792159;599218
0000|1792336;522353
0000|1824146;517297
0000|1792171;523595
0000|1825946;500171
0000|1792169;500264
0000|1792388;599837
0000|1823503;598901
0000|1792545;522577
0000|1792338;500264
0000|1792290;500171
0000|1825698;523463
0000|1792536;523595
0000|1792114;500171
0000|1792287;599590
0000|1823505;599876
0000|1792117;522634
0000|1794299;599590
0000|1792537;599218
0000|1792401;599832
0000|1791790;599218
0000|1792115;599228
0000|1792288;523278
0000|1792384;522633
0000|1791959;598801
0000|1792335;522574
0000|1791650;522354
0000|1792538;522577
0000|1823502;522577
0000|1792118;599832
0000|1824380;522632
0000|1792337;599218
0000|1792160;522355
0000|1792170;522634
0000|1792552;522661
0000|1792548;622631
0000|1792533;522577
0000|1792167;599832
0000|1823504;516209
0000|1792547;522354
0000|1792168;522576
0000|1823773;522661
0000|1791962;77400
0000|1823501;517263
0000|1792405;800061
0000|1792404;522442
0000|1792113;523596
0000|1792155;523463
0000|1792550;523278
0000|1792554;800069
0000|1792534;599837
0000|1792159;500264
0000|1792336;523278
0000|1824146;522354
0000|1792171;522661
0000|1825946;522576
0000|1792169;523595
0000|1792388;522577
0000|1823503;523439
0000|1792545;522661
0000|1792338;800058
0000|1792290;599837
0000|1825698;522795
0000|1792536;523596
0000|1792114;523538
0000|1792287;523538
0000|1823505;523439
0000|1792117;523438
0000|1794299;522354
0000|1792537;522353
0000|1792401;522856
0000|1791790;599587
0000|1792115;77400
0000|1792288;522352
0000|1792384;598801
0000|1791959;515614
0000|1792335;599587
0000|1791650;800054
0000|1792538;516209
0000|1823502;522632
0000|1792118;77400
0000|1824380;800069
0000|1792337;522574
0000|1792160;800054
0000|1792170;599228
0000|1792552;523463
0000|1792548;800054
0000|1792533;500171
0000|1792167;800061
0000|1823504;800069
0000|1792547;598801
0000|1792168;516209
0000|1823773;800058
0000|1791962;599832
0000|1823501;77400
0000|1792405;500171
0000|1792404;522577
0000|1792113;522352
0000|1792155;523519
0000|1792550;599832
0000|1792554;598801
0000|1792534;599587
0000|1792159;522354
0000|1792336;523438
0000|1824146;522576
0000|1792171;522795
0000|1825946;599565
0000|1792169;522352
0000|1792388;522574
0000|1823503;800061
0000|1792545;599590
0000|1792338;599587
0000|1792290;522661
0000|1825698;598901
0000|1792536;523125
0000|1792114;800058
0000|1792287;517140
0000|1823505;522574
0000|1792117;622631
0000|1794299;599565
0000|1792537;522856
0000|1792401;599587
0000|1791790;800054
0000|1792115;599832
0000|1792288;517146
0000|1792384;599876
0000|1791959;523438
0000|1792335;800058
0000|1791650;522355
0000|1792538;500264
0000|1823502;523596
0000|1792118;523596
0000|1824380;599565
0000|1792337;523438
0000|1792160;599565
0000|1792170;500264
0000|1792552;523595
0000|1792548;523519
0000|1792533;598801
0000|1792167;500171
0000|1823504;800061
0000|1792547;516209
0000|1792168;522633
0000|1823773;523278
0000|1791962;800069
0000|1823501;599832
0000|1792405;800069
0000|1792404;517263
0000|1792113;800054
0000|1792155;517297
0000|1792550;77400
0000|1792554;599876
0000|1792534;522661
0000|1792159;523463
0000|1792336;800054
0000|1824146;522661
0000|1792171;523596
0000|1825946;800058
0000|1792169;523596
0000|1792388;800060
0000|1823503;800058
0000|1792545;800061
0000|1792338;800054
0000|1792290;599565
0000|1825698;500264
0000|1792536;522354
0000|1792114;515614
0000|1792287;522353
0000|1823505;522354
0000|1792117;523463
0000|1794299;523438
0000|1792537;500171
0000|1792401;599212
0000|1791790;522574
0000|1792115;599218
0000|1792288;599832
0000|1792384;523438
0000|1791959;523463
0000|1792335;517146
0000|1791650;522353
0000|1792538;800061
0000|1823502;800054
0000|1792118;599218
0000|1824380;522353
0000|1792337;522661
0000|1792160;522353
0000|1792170;522574
0000|1792552;523519
0000|1792548;523439
0000|1792533;523538
0000|1792167;500264
0000|1823504;523438
0000|1792547;522574
0000|1792168;515614
0000|1823773;599565
0000|1791962;800054
0000|1823501;522354
0000|1792405;515614
0000|1792404;500264
0000|1792113;522577
0000|1792155;599228
0000|1792550;522634
0000|1792554;522442
0000|1792534;77400
0000|1792159;522576
0000|1792336;522442
0000|1824146;522795
0000|1792171;599212
0000|1825946;599876
0000|1792169;522353
0000|1792388;800061
0000|1823503;523125
0000|1792545;515614
0000|1792338;800069
0000|1792290;523463
0000|1825698;523125
0000|1792536;599218
0000|1792114;800054
0000|1792287;515614
0000|1823505;523125
0000|1792117;522795
0000|1794299;522442
0000|1792537;523538
0000|1792401;523463
0000|1791790;800061
0000|1792115;800054
0000|1792288;77400
0000|1792384;800061
0000|1791959;522352
0000|1792335;800069
0000|1791650;599565
0000|1792538;523595
0000|1823502;522574
0000|1792118;500264
0000|1824380;800054
0000|1792337;77400
0000|1792160;517146
0000|1792170;800069
0000|1792552;622631
0000|1792548;522353
0000|1792533;523438
0000|1792167;523463
0000|1823504;522352
0000|1792547;800069
0000|1792168;522574
0000|1823773;599876
0000|1791962;522661
0000|1823501;522353
0000|1792405;599218
0000|1792404;523463
0000|1792113;800069
0000|1792155;522577
0000|1792550;500264
0000|1792554;522577
0000|1792534;599832
0000|1792159;523596
0000|1792336;598801
0000|1824146;522442
0000|1792171;599832
0000|1825946;522795
0000|1792169;800058
0000|1792388;523438
0000|1823503;523438
0000|1792545;599212
0000|1792338;522355
0000|1792290;522353
0000|1825698;800058
0000|1792536;500171
0000|1792114;523463
0000|1792287;516209
0000|1823505;800058
0000|1792117;522633
0000|1794299;522352
0000|1792537;522661
0000|1792401;515614
0000|1791790;522661
0000|1792115;523595
0000|1792288;599212
0000|1792384;522442
0000|1791959;522577
0000|1792335;522634
0000|1791650;517146
0000|1792538;800069
0000|1823502;800058
0000|1792118;522574
0000|1824380;517146
0000|1792337;599832
0000|1792160;523439
0000|1792170;523278
0000|1792552;523596
0000|1792548;523438
0000|1792533;522442
0000|1792167;522355
0000|1823504;522354
0000|1792547;522634
0000|1792168;800058
0000|1823773;500264
0000|1791962;800058
0000|1823501;522633
0000|1792405;500264
0000|1792404;599218
0000|1792113;500171
0000|1792155;522633
0000|1792550;522661
0000|1792554;599228
0000|1792534;523463
0000|1792159;800061
0000|1792336;515614
0000|1824146;516209
0000|1792171;77400
0000|1825946;800054
0000|1792169;522577
0000|1792388;599228
0000|1823503;500171
0000|1792545;522574
0000|1792338;522352
0000|1792290;500264
0000|1825698;522577
0000|1792536;523463
0000|1792114;800061
0000|1792287;522577
0000|1823505;523438
0000|1792117;522352
0000|1794299;522795
0000|1792537;523463
0000|1792401;522577
0000|1791790;599212
0000|1792115;800061
0000|1792288;599218
0000|1792384;523519
0000|1791959;522442
0000|1792335;522353
0000|1791650;523439
0000|1792538;517263
0000|1823502;523463
0000|1792118;599837
0000|1824380;523439
0000|1792337;800058
0000|1792160;622631
0000|1792170;522577
0000|1792552;800054
0000|1792548;523463
0000|1792533;599565
0000|1792167;522442
0000|1823504;523519
0000|1792547;598901
0000|1792168;800061
0000|1823773;523439
0000|1791962;800061
0000|1823501;523463
0000|1792405;522576
0000|1792404;522633
0000|1792113;517146
0000|1792155;500171
0000|1792550;522353
0000|1792554;599218
0000|1792534;800069
0000|1792159;522574
0000|1792336;599837
0000|1824146;598801
0000|1792171;523538
0000|1825946;598801
0000|1792169;800061
0000|1792388;599832
0000|1823503;800054
0000|1792545;522634
0000|1792338;522574
0000|1792290;522577
0000|1825698;800069
0000|1792536;522353
0000|1792114;522661
0000|1792287;599228
0000|1823505;522442
0000|1792117;599218
0000|1794299;599587
0000|1792537;522354
0000|1792401;599876
0000|1791790;523463
0000|1792115;517140
0000|1792288;500264
0000|1792384;800054
0000|1791959;800069
0000|1792335;77400
0000|1791650;800058
0000|1792538;522574
0000|1823502;522352
0000|1792118;522512
0000|1824380;622631
0000|1792337;523519
0000|1792160;522795
0000|1792170;599218
0000|1792552;523125
0000|1792548;523278
0000|1792533;800054
0000|1792167;522633
0000|1823504;800058
0000|1792547;523596
0000|1792168;522577
0000|1823773;522442
0000|1791962;523438
0000|1823501;522442
0000|1792405;523596
0000|1792404;622631
0000|1792113;522574
0000|1792155;523438
0000|1792550;522355
0000|1792554;500264
0000|1792534;522577
0000|1792159;522661
0000|1792336;523538
0000|1824146;522512
0000|1792171;522576
0000|1825946;522355
0000|1792169;522354
0000|1792388;77400
0000|1823503;522574
0000|1792545;523595
0000|1792338;523596
0000|1792290;522354
0000|1825698;800054
0000|1792536;500264
0000|1792114;522577
0000|1792287;77400
0000|1823505;599218
0000|1792117;522442
0000|1794299;522634
0000|1792537;599876
0000|1792401;523125
0000|1791790;599832
0000|1792115;522354
0000|1792288;622631
0000|1792384;522574
0000|1791959;500264
0000|1792335;599832
0000|1791650;522795
0000|1792538;599218
0000|1823502;800069
0000|1792118;800061
0000|1824380;522795
0000|1792337;522632
0000|1792160;800058
0000|1792170;517146
0000|1792552;800069
0000|1792548;599565
0000|1792533;522576
0000|1792167;523438
0000|1823504;522633
0000|1792547;800061
0000|1792168;522634
0000|1823773;522352
0000|1791962;522577
0000|1823501;522661
0000|1792405;523595
0000|1792404;523519
0000|1792113;598801
0000|1792155;599876
0000|1792550;522442
0000|1792554;522632
0000|1792534;523278
0000|1792159;77400
0000|1792336;523125
0000|1824146;522577
0000|1792171;500264
0000|1825946;522442
0000|1792169;599832
0000|1792388;522576
0000|1823503;522661
0000|1792545;599565
0000|1792338;599590
0000|1792290;523125
0000|1825698;522632
0000|1792536;598901
0000|1792114;77400
0000|1792287;599832
0000|1823505;599837
0000|1792117;599565
0000|1794299;523278
0000|1792537;523125
0000|1792401;500264
0000|1791790;77400
0000|1792115;500264
0000|1792288;522661
0000|1792384;517263
0000|1791959;517146
0000|1792335;522661
0000|1791650;622631
0000|1792538;599565
0000|1823502;522576
0000|1792118;522442
0000|1824380;523463
0000|1792337;523463
0000|1792160;523438
0000|1792170;523438
0000|1792552;800061
0000|1792548;522661
0000|1792533;77400
0000|1792167;800058
0000|1823504;523125
0000|1792547;599565
0000|1792168;622631
0000|1823773;522354
0000|1791962;523439
0000|1823501;523538
0000|1792405;599832
0000|1792404;599876
0000|1792113;800061
0000|1792155;517146
0000|1792550;622631
0000|1792554;800058
0000|1792534;599228
0000|1792159;599832
0000|1792336;77400
0000|1824146;599876
0000|1792171;522353
0000|1825946;523519
0000|1792169;77400
0000|1792388;800054
0000|1823503;622631
0000|1792545;800069
0000|1792338;517263
0000|1792290;598801
0000|1825698;522353
0000|1792536;522442
0000|1792114;599832
0000|1792287;523278
0000|1823505;522633
0000|1792117;500264
0000|1794299;523463
0000|1792537;522442
0000|1792401;500171
0000|1791790;523595
0000|1792115;800058
0000|1792288;522442
0000|1792384;517146
0000|1791959;599876
0000|1792335;523596
0000|1791650;523438
0000|1792538;517146
0000|1823502;622631
0000|1792118;599228
0000|1824380;523438
0000|1792337;522353
0000|1792160;523463
0000|1792170;522512
0000|1792552;522633
0000|1792548;599832
0000|1792533;599832
0000|1792167;800054
0000|1823504;522577
0000|1792547;599228
0000|1792168;523463
0000|1823773;522795
0000|1791962;598801
0000|1823501;500171
0000|1792405;77400
0000|1792404;523438
0000|1792113;599565
0000|1792155;522352
0000|1792550;523538
0000|1792554;800054
0000|1792534;523125
0000|1792159;523595
0000|1792336;599832
0000|1824146;599218
0000|1792171;522354
0000|1825946;599218
0000|1792169;800054
0000|1792388;800069
0000|1823503;77400
0000|1792545;500171
0000|1792338;522634
0000|1792290;516209
0000|1825698;522634
0000|1792536;523278
0000|1792114;522355
0000|1792287;599837
0000|1823505;522632
0000|1792117;522355
0000|1794299;522661
0000|1792537;500264
0000|1792401;522576
0000|1791790;523596
0000|1792115;599837
0000|1792288;523463
0000|1792384;500171
0000|1791959;599218
0000|1792335;800054
0000|1791650;523463
0000|1792538;598801
0000|1823502;523125
0000|1792118;800054
0000|1824380;800058
0000|1792337;523538
0000|1792160;522634
0000|1792170;522442
0000|1792552;522574
0000|1792548;77400
0000|1792533;500264
0000|1792167;522634
0000|1823504;522795
0000|1792547;522353
0000|1792168;517263
0000|1823773;599837
0000|1791962;515614
0000|1823501;523519
0000|1792405;522661
0000|1792404;599212
0000|1792113;516209
0000|1792155;523439
0000|1792550;523463
0000|1792554;522634
0000|1792534;522576
0000|1792159;800069
0000|1792336;522577
0000|1824146;500264
0000|1792171;599218
0000|1825946;522632
0000|1792169;522576
0000|1792388;523595
0000|1823503;599832
0000|1792545;599876
0000|1792338;599218
0000|1792290;522795
0000|1825698;599228
0000|1792536;77400
0000|1792114;522352
0000|1792287;522576
0000|1823505;622631
0000|1792117;599212
0000|1794299;523439
0000|1792537;599837
0000|1792401;522661
0000|1791790;599590
0000|1792115;522577
0000|1792288;522634
0000|1792384;523439
0000|1791959;517297
0000|1792335;523538
0000|1791650;522634
0000|1792538;515614
0000|1823502;522354
0000|1792118;800058
0000|1824380;522634
0000|1792337;622631
0000|1792160;522633
0000|1792170;523439
0000|1792552;599111
0000|1792548;599590
0000|1792533;599837
0000|1792167;599565
0000|1823504;599228
0000|1792547;800058
0000|1792168;800069
0000|1823773;800060
0000|1791962;599565
0000|1823501;622631
0000|1792405;599587
0000|1792404;523439
0000|1792113;515614
0000|1792155;517263
0000|1792550;599590
0000|1792554;522576
0000|1792534;522353
0000|1792159;522577
0000|1792336;500264
0000|1824146;515614
0000|1792171;522352
0000|1825946;599212
0000|1792169;522355
0000|1792388;523596
0000|1823503;523596
0000|1792545;523438
0000|1792338;599212
0000|1792290;515614
0000|1825698;517297
0000|1792536;599832
0000|1792114;522353
0000|1792287;800060
0000|1823505;598901
0000|1792117;523519
0000|1794299;522353
0000|1792537;522795
0000|1792401;599111
0000|1791790;800069
0000|1792115;599876
0000|1792288;599587
0000|1792384;800058
0000|1791959;522634
0000|1792335;523463
0000|1791650;522633
0000|1792538;500171
0000|1823502;522353
0000|1792118;522577
0000|1824380;522633
0000|1792337;522354
0000|1792160;523519
0000|1792170;599876
0000|1792552;800058
0000|1792548;599587
0000|1792533;800060
0000|1792167;523519
0000|1823504;517297
0000|1792547;800054
0000|1792168;517146
0000|1823773;500171
0000|1791962;516209
0000|1823501;598901
0000|1792405;599590
0000|1792404;500171
0000|1792113;800058
0000|1792155;522795
0000|1792550;599587
0000|1792554;517297
0000|1792534;522512
0000|1792159;523125
0000|1792336;522576
0000|1824146;522352
0000|1792171;598901
0000|1825946;500264
0000|1792169;523538
0000|1792388;523125
0000|1823503;523595
0000|1792545;523439
0000|1792338;517146
0000|1792290;522352
0000|1825698;522576
0000|1792536;522661
0000|1792114;522354
0000|1792287;523125
0000|1823505;523519
0000|1792117;500171
0000|1794299;517146
0000|1792537;522352
0000|1792401;599590
0000|1791790;522576
0000|1792115;500171
0000|1792288;599590
0000|1792384;599565
0000|1791959;522576
0000|1792335;622631
0000|1791650;523519
0000|1792538;599212
0000|1823502;523538
0000|1792118;599876
0000|1824380;523519
0000|1792337;523125
0000|1792945;598801
0000|1592962;517262
0000|1739795;523439
0000|1598515;522355
0000|1723602;522512
0000|1602678;517262
0000|1797884;598901
0000|1792948;517140
0000|1812317;522442
0000|1599603;517262
0000|1589747;517262
0000|1592151;517262
0000|1593894;517262
0000|1597412;522632
0000|1604343;517262
0000|1603894;522512
0000|1596174;599837
0000|1792947;598901
0000|1739796;599837
0000|1639154;517262
0000|1639156;517140
0000|1739792;523519
0000|1592077;517262
