id_cliente;cod_articulo_magic
MX|0030|1597053;517262
MX|0030|1597061;517262
MX|0030|1597061;517140
MX|0030|1597061;598901
MX|0030|1597251;524017
MX|0030|1597251;523438
MX|0030|1597251;517262
MX|0030|1597251;500354
MX|0030|1597251;522713
MX|0030|1597251;508593
MX|0030|1597251;599212
MX|0030|1597251;524120
MX|0030|1597941;598901
MX|0030|1597941;517262
MX|0030|1598002;508594
MX|0030|1598002;598901
MX|0030|1598002;517262
MX|0030|1598002;523738
MX|0030|1598002;598801
MX|0030|1598314;517262
MX|0030|1598314;517140
MX|0030|1598315;517262
MX|0030|1598315;599228
MX|0030|1598315;522713
MX|0030|1598315;523738
MX|0030|1598315;517140
MX|0030|1598315;508593
MX|0030|1598315;524122
MX|0030|1598315;517297
MX|0030|1598315;598901
MX|0030|1598353;508594
MX|0030|1598353;598901
MX|0030|1598353;522713
MX|0030|1598353;524106
MX|0030|1598353;523463
MX|0030|1598353;517262
MX|0030|1598353;517140
MX|0030|1598353;599587
MX|0030|1598353;524213
MX|0030|1598516;508594
MX|0030|1598516;524122
MX|0030|1598516;524123
MX|0030|1598731;517140
MX|0030|1598731;517262
MX|0030|1599083;517262
MX|0030|1599083;517140
MX|0030|1599083;523738
MX|0030|1599083;599228
MX|0030|1599083;522713
MX|0030|1599083;522512
MX|0030|1599083;508593
MX|0030|1599083;524122
MX|0030|1599084;508594
MX|0030|1599084;524122
MX|0030|1599109;517262
MX|0030|1599166;517262
MX|0030|1599166;508594
MX|0030|1599166;522713
MX|0030|1599166;523439
MX|0030|1599166;522512
MX|0030|1599166;508593
MX|0030|1599166;517297
MX|0030|1599452;517262
MX|0030|1599452;517140
MX|0030|1599452;599228
MX|0030|1599452;517146
MX|0030|1599452;522512
MX|0030|1599452;598901
MX|0030|1599452;508593
MX|0030|1599986;599228
MX|0030|1599986;522713
MX|0030|1599986;508594
MX|0030|1599986;522512
MX|0030|1599986;517297
MX|0030|1599986;517262
MX|0030|1599986;523738
MX|0030|1599986;517140
MX|0030|1599986;524213
MX|0030|1600024;508594
MX|0030|1600024;517262
MX|0030|1600024;500354
MX|0030|1600024;517140
MX|0030|1600024;523439
MX|0030|1600024;598901
MX|0030|1600432;508594
MX|0030|1600432;522512
MX|0030|1600432;522713
MX|0030|1600432;598901
MX|0030|1600432;599228
MX|0030|1600432;517262
MX|0030|1600432;517140
MX|0030|1600432;523738
MX|0030|1600432;500354
MX|0030|1600732;517262
MX|0030|1600732;517140
MX|0030|1600849;517262
MX|0030|1600849;517140
MX|0030|1600850;517262
MX|0030|1600850;517140
MX|0030|1600850;599228
MX|0030|1600850;523439
MX|0030|1600850;523738
MX|0030|1600850;508593
MX|0030|1600850;524122
MX|0030|1600850;522512
MX|0030|1600850;524120
MX|0030|1600850;800058
MX|0030|1600850;76643
MX|0030|1600850;599212
MX|0030|1600961;598901
MX|0030|1601023;508594
MX|0030|1601023;524101
MX|0030|1601023;524122
MX|0030|1601023;522512
MX|0030|1601023;524120
MX|0030|1601023;524123
MX|0030|1601023;522713
MX|0030|1601023;598901
MX|0030|1601023;599228
MX|0030|1601023;524121
MX|0030|1601023;524125
MX|0030|1601023;517262
MX|0030|1601023;622631
MX|0030|1601023;523738
MX|0030|1601023;517140
MX|0030|1601113;517262
MX|0030|1601113;517140
MX|0030|1601113;500354
MX|0030|1601113;523738
MX|0030|1601113;598901
MX|0030|1601271;508594
MX|0030|1601271;522512
MX|0030|1601271;599228
MX|0030|1601271;522713
MX|0030|1601271;517262
MX|0030|1601271;517140
MX|0030|1601271;523738
MX|0030|1601285;517262
MX|0030|1601285;524122
MX|0030|1601285;508593
MX|0030|1601285;522512
MX|0030|1601285;524123
MX|0030|1601285;524101
MX|0030|1601285;624296
MX|0030|1601361;517262
MX|0030|1601361;522713
MX|0030|1601361;517140
MX|0030|1601361;523738
MX|0030|1601361;599228
MX|0030|1601361;508594
MX|0030|1601361;522512
MX|0030|1601361;598901
MX|0030|1601361;508593
MX|0030|1601527;517262
MX|0030|1601527;599228
MX|0030|1601527;517140
MX|0030|1601527;522713
MX|0030|1601527;522512
MX|0030|1601527;517297
MX|0030|1601669;508594
MX|0030|1601669;524120
MX|0030|1601669;517262
MX|0030|1602089;516209
MX|0030|1602089;524123
MX|0030|1602089;523439
MX|0030|1602089;524122
MX|0030|1602089;524120
MX|0030|1602089;598901
MX|0030|1602089;800058
MX|0030|1602089;508594
MX|0030|1602089;524101
MX|0030|1602089;523463
MX|0030|1602089;524121
MX|0030|1602089;500354
MX|0030|1602089;599587
MX|0030|1602089;598801
MX|0030|1602089;517262
MX|0030|1602089;622631
MX|0030|1602089;624146
MX|0030|1602089;524213
MX|0030|1602089;624147
MX|0030|1602089;624155
MX|0030|1602149;508594
MX|0030|1602149;524122
MX|0030|1602149;524123
MX|0030|1602149;524120
MX|0030|1602149;524101
MX|0030|1602149;598901
MX|0030|1602149;517262
MX|0030|1602149;517140
MX|0030|1602237;517262
MX|0030|1602237;517140
MX|0030|1602539;508594
MX|0030|1602539;599228
MX|0030|1602539;522713
MX|0030|1602539;800054
MX|0030|1602539;517262
MX|0030|1602539;517140
MX|0030|1602638;523439
MX|0030|1602638;508594
MX|0030|1602638;517262
MX|0030|1602638;517140
MX|0030|1602638;522713
MX|0030|1602638;523738
MX|0030|1602638;524101
MX|0030|1602638;524122
MX|0030|1602638;524120
MX|0030|1602638;508593
MX|0030|1602638;800058
MX|0030|1602638;524123
MX|0030|1602638;624296
